omimId,moi
OMIM:613876,AD
OMIM:613877,AD
OMIM:613881,AD
OMIM:613882,AD
OMIM:613884,AD
OMIM:613885,AR
OMIM:613886,AD
OMIM:613887,AR
OMIM:613908,AD
OMIM:613909,AD
OMIM:613912,AR
OMIM:613916,AR
OMIM:613925,AR
OMIM:613926,AD
OMIM:613930,AR
OMIM:613933,AR
OMIM:613938,AD
OMIM:613943,AR
OMIM:613944,AD
OMIM:613950,AD
OMIM:613951,AR
OMIM:613953,AR
OMIM:613954,AD
OMIM:613955,AD
OMIM:613956,AD
OMIM:613957,AD
OMIM:613958,AR
OMIM:613960,AR
OMIM:613969,AD
OMIM:613970,AD
OMIM:613977,AD
OMIM:613980,AD
OMIM:613981,AD
OMIM:613982,AR
OMIM:613983,AD
OMIM:613986,AD
OMIM:613987,AR
OMIM:613988,AR
OMIM:613989,AD;AR
OMIM:613990,AD
OMIM:614008,AR
OMIM:614009,AD
OMIM:614017,AR
OMIM:614018,AR
OMIM:614019,AR
OMIM:614020,AR
OMIM:614021,AR
OMIM:614022,AD
OMIM:614023,AR
OMIM:614025,AR
OMIM:614033,AD
OMIM:614034,AR
OMIM:614035,AR
OMIM:614037,AR
OMIM:614038,AD
OMIM:614039,AD
OMIM:614042,AD
OMIM:614049,AD
OMIM:614050,AD
OMIM:614052,AR
OMIM:614053,AR
OMIM:614063,AR
OMIM:614065,AD
OMIM:614066,AR
OMIM:614067,AR
OMIM:614069,AR
OMIM:614072,AR
OMIM:614073,AR
OMIM:614074,AR
OMIM:614075,AR
OMIM:614076,AR
OMIM:614077,AR
OMIM:614078,AR
OMIM:614080,AR
OMIM:614083,AR
OMIM:614089,AD
OMIM:614091,AR
OMIM:614096,AR
OMIM:614097,AR
OMIM:614098,AD
OMIM:614099,AR
OMIM:614100,AD
OMIM:614101,AD
OMIM:614102,AR
OMIM:614103,AD
OMIM:614104,AD
OMIM:614105,AR
OMIM:614111,AR
OMIM:614113,AD
OMIM:614114,AR
OMIM:614115,AR
OMIM:614116,AD
OMIM:614120,AR
OMIM:614129,AR
OMIM:614131,AR
OMIM:614134,AR
OMIM:614135,AD
OMIM:614149,AR
OMIM:614152,AD
OMIM:614153,AD
OMIM:614156,AD;AR
OMIM:614158,AD
OMIM:614160,AR
OMIM:614162,AD
OMIM:614163,AD
OMIM:614164,AR
OMIM:614165,AD
OMIM:614167,AD
OMIM:614170,AR
OMIM:614171,AR
OMIM:614172,AD
OMIM:614173,AR
OMIM:614175,AR
OMIM:614180,AR
OMIM:614181,AR
OMIM:614185,AD
OMIM:614186,AR
OMIM:614187,AD
OMIM:614188,AR
OMIM:614190,AD
OMIM:614195,AD
OMIM:614196,AR
OMIM:614198,AR
OMIM:614199,AR
OMIM:614200,AD
OMIM:614201,AR
OMIM:614202,AR
OMIM:614203,AD
OMIM:614204,AR
OMIM:614205,AR
OMIM:614207,AR
OMIM:614208,AR
OMIM:614209,AR
OMIM:614211,AD
OMIM:614212,AD;AR
OMIM:614213,AR
OMIM:614219,AR
OMIM:614222,AR
OMIM:614224,AR
OMIM:614225,AR
OMIM:614226,AD
OMIM:614227,AD
OMIM:614228,AD
OMIM:614229,AR
OMIM:614230,AD
OMIM:614231,AR
OMIM:614233,AD
OMIM:614237,AR
OMIM:614238,AR
OMIM:614249,AR
OMIM:614250,AD
OMIM:614251,AD
OMIM:614254,AD
OMIM:614255,AD
OMIM:614256,AD
OMIM:614257,AD
OMIM:614261,AR
OMIM:614262,AR
OMIM:614265,AR
OMIM:614278,AR
OMIM:614279,AR
OMIM:614280,AD
OMIM:614284,AR
OMIM:614292,AR
OMIM:614293,AR
OMIM:614294,AD
OMIM:614296,AD
OMIM:614298,AD;AR
OMIM:614299,AR
OMIM:614300,AR
OMIM:614302,AD
OMIM:614303,AD
OMIM:614305,AD;AR
OMIM:614306,AD
OMIM:614307,AR
OMIM:614321,AD
OMIM:614322,AR
OMIM:614323,AD
OMIM:614324,AR
OMIM:614325,AR
OMIM:614326,AD
OMIM:614327,AD
OMIM:614328,AR
OMIM:614329,AR
OMIM:614331,AD
OMIM:614333,AR
OMIM:614335,AD
OMIM:614337,AD
OMIM:614338,AR
OMIM:614340,AR
OMIM:614341,AR
OMIM:614342,AR
OMIM:614343,AR
OMIM:614344,AR
OMIM:614345,AR
OMIM:614346,AR
OMIM:614347,AR
OMIM:614350,AD
OMIM:614369,AD
OMIM:614370,AR
OMIM:614372,AD
OMIM:614373,AR
OMIM:614376,AR
OMIM:614377,AR
OMIM:614378,AR
OMIM:614380,AR
OMIM:614381,AR
OMIM:614385,AD
OMIM:614388,AD;AR
OMIM:614389,AD
OMIM:614390,AD
OMIM:614391,AD
OMIM:614399,AR
OMIM:614402,AR
OMIM:614407,AR
OMIM:614409,AR
OMIM:614414,AR
OMIM:614415,AD
OMIM:614416,AR
OMIM:614417,AD;AR
OMIM:614418,AR
OMIM:614420,AR
OMIM:614422,AD
OMIM:614424,AR
OMIM:614429,AD
OMIM:614430,AD
OMIM:614431,AD
OMIM:614432,AD
OMIM:614433,AD
OMIM:614434,AD
OMIM:614435,AD
OMIM:614436,AD;AR
OMIM:614437,AR
OMIM:614438,AR
OMIM:614441,AR
OMIM:614450,AD
OMIM:614455,AD
OMIM:614456,AD
OMIM:614457,AR
OMIM:614458,AR
OMIM:614462,AR
OMIM:614464,AR
OMIM:614465,AR
OMIM:614468,AD
OMIM:614470,AD
OMIM:614473,AR
OMIM:614474,AD
OMIM:614475,AD
OMIM:614480,AR
OMIM:614482,AR
OMIM:614483,AD
OMIM:614485,AD
OMIM:614486,AD
OMIM:614487,AR
OMIM:614491,AD
OMIM:614492,AD
OMIM:614493,AR
OMIM:614494,AD
OMIM:614495,AD;AR
OMIM:614496,AD
OMIM:614497,AD
OMIM:614498,AR
OMIM:614499,AR
OMIM:614500,AR
OMIM:614501,AR
OMIM:614504,AR
OMIM:614507,AR
OMIM:614508,AD
OMIM:614514,AR
OMIM:614521,AD
OMIM:614524,AD;AR
OMIM:614526,AD
OMIM:614527,AD
OMIM:614557,AR
OMIM:614558,AD
OMIM:614559,AR
OMIM:614561,AR
OMIM:614563,AD
OMIM:614564,AD
OMIM:614565,AR
OMIM:614575,AR
OMIM:614576,AR
OMIM:614582,AR
OMIM:614583,AD
OMIM:614588,AD
OMIM:614592,AD
OMIM:614594,AD
OMIM:614595,AD
OMIM:614602,AR
OMIM:614607,AD
OMIM:614608,AD
OMIM:614609,AD
OMIM:614613,AD
OMIM:614614,AD
OMIM:614615,AR
OMIM:614616,AD
OMIM:614617,AR
OMIM:614618,AD;AR
OMIM:614619,AR
OMIM:614621,AR
OMIM:614622,AD
OMIM:614623,AD
OMIM:614628,AD
OMIM:614629,AD
OMIM:614640,AR
OMIM:614643,AR
OMIM:614650,AR
OMIM:614651,AR
OMIM:614652,AR
OMIM:614653,AR
OMIM:614654,AR
OMIM:614662,AD
OMIM:614665,AR
OMIM:614669,AD;AR
OMIM:614672,AR
OMIM:614673,AR
OMIM:614674,AD
OMIM:614675,AD
OMIM:614676,AD
OMIM:614678,AR
OMIM:614679,AR
OMIM:614684,AR
OMIM:614691,AR
OMIM:614699,AR
OMIM:614700,AR
OMIM:614701,AD
OMIM:614702,AR
OMIM:614706,AR
OMIM:614707,AR
OMIM:614714,AD
OMIM:614723,AR
OMIM:614727,AR
OMIM:614728,AR
OMIM:614732,AD
OMIM:614736,AR
OMIM:614739,AR
OMIM:614741,AR
OMIM:614742,AD
OMIM:614743,AD
OMIM:614744,AR
OMIM:614748,AR
OMIM:614749,AR
OMIM:614750,AR
OMIM:614751,AD
OMIM:614753,AD
OMIM:614756,AD
OMIM:614779,AR
OMIM:614782,AD
OMIM:614800,AR
OMIM:614807,AD
OMIM:614808,AD
OMIM:614809,AD
OMIM:614813,AR
OMIM:614814,AD
OMIM:614815,AR
OMIM:614816,AD
OMIM:614817,AR
OMIM:614819,AR
OMIM:614820,AD
OMIM:614822,AD
OMIM:614823,AD
OMIM:614826,AD
OMIM:614830,AR
OMIM:614831,AR
OMIM:614832,AR
OMIM:614833,AR
OMIM:614837,AR
OMIM:614838,AD
OMIM:614839,AR
OMIM:614840,AR
OMIM:614841,AR
OMIM:614842,AR
OMIM:614844,AD;AR
OMIM:614845,AR
OMIM:614847,AD
OMIM:614850,AD;AR
OMIM:614851,AR
OMIM:614852,AR
OMIM:614856,AR
OMIM:614857,AR
OMIM:614858,AD
OMIM:614859,AR
OMIM:614860,AD
OMIM:614861,AR
OMIM:614862,AR
OMIM:614863,AD;AR
OMIM:614866,AR
OMIM:614867,AR
OMIM:614868,AR
OMIM:614869,AR
OMIM:614870,AR
OMIM:614871,AR
OMIM:614872,AR
OMIM:614873,AR
OMIM:614874,AR
OMIM:614876,AR
OMIM:614877,AR
OMIM:614878,AD
OMIM:614879,AR
OMIM:614880,AD
OMIM:614881,AR
OMIM:614882,AR
OMIM:614883,AR
OMIM:614885,AR
OMIM:614886,AR
OMIM:614887,AR
OMIM:614889,AR
OMIM:614890,AR
OMIM:614891,AR
OMIM:614892,AD
OMIM:614893,AD
OMIM:614895,AR
OMIM:614896,AR
OMIM:614897,AD
OMIM:614898,AR
OMIM:614899,AR
OMIM:614900,AD
OMIM:614915,AR
OMIM:614916,AD
OMIM:614920,AR
OMIM:614921,AR
OMIM:614922,AR
OMIM:614924,AR
OMIM:614926,AR
OMIM:614927,AR
OMIM:614928,AR
OMIM:614929,AR
OMIM:614931,AR
OMIM:614932,AR
OMIM:614934,AR
OMIM:614935,AR
OMIM:614936,AD
OMIM:614937,AD
OMIM:614940,AD
OMIM:614941,AR
OMIM:614944,AR
OMIM:614945,AR
OMIM:614946,AR
OMIM:614947,AR
OMIM:614954,AD
OMIM:614959,AD
OMIM:614961,AR
OMIM:614962,AR
OMIM:614963,AR
OMIM:614969,AR
OMIM:614970,AR
OMIM:614972,AD;AR
OMIM:614974,AR
OMIM:614976,AR
OMIM:614979,AD
OMIM:614980,AD
OMIM:614990,AR
OMIM:615005,AD
OMIM:615006,AR
OMIM:615007,AD
OMIM:615008,AR
OMIM:615009,AD
OMIM:615010,AR
OMIM:615011,AR
OMIM:615022,AR
OMIM:615023,AR
OMIM:615024,AR
OMIM:615025,AD
OMIM:615026,AD
OMIM:615028,AR
OMIM:615030,AR
OMIM:615031,AR
OMIM:615032,AD
OMIM:615033,AR
OMIM:615034,AD
OMIM:615035,AR
OMIM:615040,AD
OMIM:615041,AR
OMIM:615042,AR
OMIM:615043,AR
OMIM:615048,AD
OMIM:615058,AR
OMIM:615059,AD
OMIM:615065,AR
OMIM:615066,AR
OMIM:615067,AR
OMIM:615071,AR
OMIM:615072,AD;AR
OMIM:615073,AD
OMIM:615074,AD
OMIM:615075,AD
OMIM:615081,AD
OMIM:615083,AD
OMIM:615084,AR
OMIM:615085,AR
OMIM:615092,AD
OMIM:615095,AR
OMIM:615102,AD
OMIM:615108,AD
OMIM:615109,AD
OMIM:615112,AR
OMIM:615113,AR
OMIM:615119,AR
OMIM:615120,AR
OMIM:615122,AR
OMIM:615127,AD
OMIM:615134,AD
OMIM:615135,AR
OMIM:615139,AR
OMIM:615145,AR
OMIM:615147,AR
OMIM:615155,AR
OMIM:615156,AD
OMIM:615157,AR
OMIM:615158,AR
OMIM:615159,AR
OMIM:615160,AR
OMIM:615162,AR
OMIM:615163,AD
OMIM:615170,AD
OMIM:615179,AR
OMIM:615181,AR
OMIM:615182,AR
OMIM:615184,AD
OMIM:615185,AD
OMIM:615188,AD
OMIM:615190,AD;AR
OMIM:615191,AR
OMIM:615193,AD
OMIM:615198,AR
OMIM:615206,AR
OMIM:615207,AR
OMIM:615214,AR
OMIM:615217,AR
OMIM:615219,AR
OMIM:615220,AR
OMIM:615222,AR
OMIM:615224,AD
OMIM:615225,AD
OMIM:615226,AR
OMIM:615228,AR
OMIM:615233,AR
OMIM:615234,AD
OMIM:615235,AD
OMIM:615237,AR
OMIM:615238,AR
OMIM:615244,AR
OMIM:615248,AD
OMIM:615249,AR
OMIM:615266,AD
OMIM:615267,AD;AR
OMIM:615268,AR
OMIM:615269,AD
OMIM:615270,AD
OMIM:615271,AD
OMIM:615272,AR
OMIM:615273,AR
OMIM:615274,AD
OMIM:615277,AR
OMIM:615278,AD
OMIM:615279,AD
OMIM:615280,AD
OMIM:615281,AR
OMIM:615282,AD
OMIM:615284,AR
OMIM:615285,AR
OMIM:615286,AR
OMIM:615287,AR
OMIM:615290,AD
OMIM:615293,AD
OMIM:615294,AR
OMIM:615297,AR
OMIM:615298,AD
OMIM:615300,AR
OMIM:615312,AR
OMIM:615314,AD
OMIM:615327,AD
OMIM:615328,AR
OMIM:615330,AR
OMIM:615338,AR
OMIM:615342,AD
OMIM:615343,AD
OMIM:615344,AD
OMIM:615348,AR
OMIM:615349,AR
OMIM:615350,AR
OMIM:615351,AR
OMIM:615352,AR
OMIM:615355,AD
OMIM:615356,AR
OMIM:615360,AR
OMIM:615361,AD
OMIM:615362,AR
OMIM:615363,AR
OMIM:615368,AR
OMIM:615369,AD
OMIM:615373,AD
OMIM:615374,AR
OMIM:615376,AR
OMIM:615377,AD
OMIM:615378,AD
OMIM:615381,AD
OMIM:615382,AR
OMIM:615386,AR
OMIM:615387,AR
OMIM:615395,AR
OMIM:615396,AD
OMIM:615397,AR
OMIM:615398,AR
OMIM:615399,AD
OMIM:615400,AR
OMIM:615401,AR
OMIM:615402,AD
OMIM:615411,AD
OMIM:615412,AD
OMIM:615413,AD
OMIM:615414,AR
OMIM:615415,AR
OMIM:615418,AR
OMIM:615419,AR
OMIM:615420,AD
OMIM:615422,AD
OMIM:615424,AD
OMIM:615425,AR
OMIM:615426,AD
OMIM:615429,AR
OMIM:615431,AR
OMIM:615432,AD
OMIM:615433,AD
OMIM:615434,AR
OMIM:615436,AD
OMIM:615438,AR
OMIM:615439,AD
OMIM:615440,AR
OMIM:615441,AR
OMIM:615444,AR
OMIM:615451,AR
OMIM:615453,AR
OMIM:615458,AR
OMIM:615465,AD
OMIM:615468,AR
OMIM:615471,AR
OMIM:615473,AD
OMIM:615474,AD
OMIM:615476,AR
OMIM:615481,AR
OMIM:615482,AR
OMIM:615483,AD
OMIM:615485,AD
OMIM:615486,AR
OMIM:615490,AR
OMIM:615491,AR
OMIM:615493,AR
OMIM:615500,AR
OMIM:615501,AR
OMIM:615502,AD
OMIM:615503,AR
OMIM:615504,AR
OMIM:615505,AR
OMIM:615506,AD
OMIM:615508,AR
OMIM:615510,AR
OMIM:615511,AR
OMIM:615512,AR
OMIM:615513,AD
OMIM:615515,AD
OMIM:615516,AR
OMIM:615517,AD
OMIM:615518,AD
OMIM:615522,AD
OMIM:615523,AD
OMIM:615524,AD;AR
OMIM:615527,AR
OMIM:615528,AR
OMIM:615529,AD
OMIM:615530,AR
OMIM:615537,AD
OMIM:615539,AR
OMIM:615540,AR
OMIM:615541,AR
OMIM:615542,AD
OMIM:615544,AD
OMIM:615546,AR
OMIM:615547,AD
OMIM:615548,AD
OMIM:615550,AD
OMIM:615551,AD
OMIM:615552,AD
OMIM:615553,AR
OMIM:615554,AD
OMIM:615555,AD;AR
OMIM:615558,AR
OMIM:615559,AR
OMIM:615560,AR
OMIM:615561,AR
OMIM:615565,AR
OMIM:615573,AR
OMIM:615574,AR
OMIM:615575,AD
OMIM:615577,AD
OMIM:615578,AR
OMIM:615582,AD
OMIM:615583,AD
OMIM:615589,AD
OMIM:615591,AD
OMIM:615592,AR
OMIM:615593,AR
OMIM:615595,AR
OMIM:615596,AR
OMIM:615597,AR
OMIM:615598,AR
OMIM:615599,AR
OMIM:615604,AD;AR
OMIM:615605,AD
OMIM:615607,AR
OMIM:615612,AD
OMIM:615615,AR
OMIM:615616,AD
OMIM:615617,AR
OMIM:615625,AD;AR
OMIM:615629,AD
OMIM:615630,AR
OMIM:615631,AR
OMIM:615632,AD
OMIM:615633,AR
OMIM:615636,AR
OMIM:615637,AR
OMIM:615643,AR
OMIM:615649,AD
OMIM:615651,AR
OMIM:615654,AD
OMIM:615656,AD
OMIM:615658,AR
OMIM:615663,AR
OMIM:615665,AR
OMIM:615668,AD
OMIM:615670,AD
OMIM:615673,AR
OMIM:615674,AD
OMIM:615681,AR
OMIM:615683,AR
OMIM:615685,AR
OMIM:615686,AR
OMIM:615688,AR
OMIM:615696,AD
OMIM:615697,AD
OMIM:615703,AR
OMIM:615704,AD
OMIM:615705,AR
OMIM:615706,AR
OMIM:615707,AR
OMIM:615709,AR
OMIM:615710,AR
OMIM:615715,AR
OMIM:615716,AR
OMIM:615721,AR
OMIM:615722,AD
OMIM:615723,AR
OMIM:615724,AR
OMIM:615725,AR
OMIM:615726,AD
OMIM:615728,AD
OMIM:615731,AR
OMIM:615735,AD
OMIM:615744,AD
OMIM:615745,AR
OMIM:615750,AR
OMIM:615751,AR
OMIM:615752,AR
OMIM:615758,AR
OMIM:615760,AR
OMIM:615761,AD
OMIM:615763,AD
OMIM:615767,AR
OMIM:615768,AR
OMIM:615770,AR
OMIM:615771,AD
OMIM:615774,AR
OMIM:615777,AR
OMIM:615779,AD
OMIM:615780,AR
OMIM:615785,AD
OMIM:615789,AR
OMIM:615802,AR
OMIM:615803,AR
OMIM:615807,AR
OMIM:615809,AR
OMIM:615812,AD
OMIM:615816,AR
OMIM:615817,AR
OMIM:615821,AD
OMIM:615824,AR
OMIM:615828,AD
OMIM:615829,AD
OMIM:615830,AD
OMIM:615833,AR
OMIM:615834,AD
OMIM:615837,AR
OMIM:615838,AR
OMIM:615841,AR
OMIM:615842,AR
OMIM:615846,AD
OMIM:615848,AD
OMIM:615849,AD
OMIM:615851,AR
OMIM:615859,AR
OMIM:615860,AR
OMIM:615861,AR
OMIM:615862,AR
OMIM:615863,AR
OMIM:615866,AD
OMIM:615871,AD
OMIM:615872,AR
OMIM:615873,AD
OMIM:615877,AD;AR
OMIM:615878,AR
OMIM:615879,AD
OMIM:615883,AD
OMIM:615885,AD
OMIM:615887,AR
OMIM:615888,AR
OMIM:615889,AR
OMIM:615892,AR
OMIM:615895,AR
OMIM:615896,AD
OMIM:615897,AR
OMIM:615905,AR
OMIM:615907,AD
OMIM:615909,AD
OMIM:615911,AD
OMIM:615916,AD
OMIM:615917,AR
OMIM:615918,AR
OMIM:615919,AR
OMIM:615922,AD
OMIM:615923,AD
OMIM:615924,AR
OMIM:615925,AD;AR
OMIM:615926,AR
OMIM:615934,AD
OMIM:615935,AR
OMIM:615937,AD
OMIM:615938,AD
OMIM:615942,AR
OMIM:615945,AD
OMIM:615946,AD
OMIM:615947,AR
OMIM:615948,AR
OMIM:615952,AD
OMIM:615954,AD
OMIM:615957,AD
OMIM:615959,AR
OMIM:615960,AR
OMIM:615962,AD
OMIM:615963,AD
OMIM:615966,AR
OMIM:615969,AR
OMIM:615970,AD
OMIM:615972,AD
OMIM:615973,AR
OMIM:615974,AR
OMIM:615978,AD
OMIM:615979,AR
OMIM:615980,AR
OMIM:615981,AR
OMIM:615982,AR
OMIM:615983,AR
OMIM:615984,AR
OMIM:615985,AR
OMIM:615986,AR
OMIM:615987,AR
OMIM:615988,AR
OMIM:615989,AR
OMIM:615990,AR
OMIM:615991,AR
OMIM:615992,AR
OMIM:615993,AR
OMIM:615994,AR
OMIM:615995,AR
OMIM:615996,AR
OMIM:615999,AD;AR
OMIM:616000,AR
OMIM:616001,AR
OMIM:616002,AD
OMIM:616005,AD
OMIM:616006,AR
OMIM:616007,AR
OMIM:616022,AR
OMIM:616025,AR
OMIM:616026,AD
OMIM:616028,AD
OMIM:616029,AR
OMIM:616030,AR
OMIM:616032,AD
OMIM:616033,AR
OMIM:616034,AR
OMIM:616037,AR
OMIM:616038,AR
OMIM:616039,AR
OMIM:616040,AD
OMIM:616042,AR
OMIM:616044,AD
OMIM:616045,AR
OMIM:616050,AD
OMIM:616051,AR
OMIM:616052,AR
OMIM:616053,AD
OMIM:616055,AD
OMIM:616056,AD
OMIM:616059,AR
OMIM:616063,AD
OMIM:616067,AD
OMIM:616069,AR
OMIM:616078,AD
OMIM:616079,AD
OMIM:616080,AR
OMIM:616081,AR
OMIM:616083,AD
OMIM:616084,AR
OMIM:616094,AR
OMIM:616095,AD;AR
OMIM:616098,AR
OMIM:616099,AR
OMIM:616100,AD
OMIM:616106,AD
OMIM:616108,AR
OMIM:616111,AR
OMIM:616113,AR
OMIM:616115,AD
OMIM:616116,AR
OMIM:616117,AD
OMIM:616118,AD
OMIM:616126,AR
OMIM:616127,AR
OMIM:616138,AR
OMIM:616139,AD
OMIM:616140,AR
OMIM:616145,AR
OMIM:616151,AD
OMIM:616152,AD
OMIM:616154,AR
OMIM:616155,AR
OMIM:616158,AD
OMIM:616165,AR
OMIM:616166,AD
OMIM:616170,AR
OMIM:616171,AR
OMIM:616172,AD
OMIM:616176,AR
OMIM:616185,AR
OMIM:616187,AD
OMIM:616188,AR
OMIM:616192,AR
OMIM:616193,AR
OMIM:616198,AR
OMIM:616199,AR
OMIM:616200,AR
OMIM:616201,AR
OMIM:616202,AR
OMIM:616204,AR
OMIM:616208,AD
OMIM:616209,AD
OMIM:616211,AR
OMIM:616212,AR
OMIM:616214,AD
OMIM:616216,AD
OMIM:616217,AR
OMIM:616219,AR
OMIM:616220,AR
OMIM:616221,AR
OMIM:616222,AD
OMIM:616224,AR
OMIM:616227,AR
OMIM:616228,AR
OMIM:616229,AR
OMIM:616230,AR
OMIM:616231,AD
OMIM:616239,AR
OMIM:616247,AD
OMIM:616248,AR
OMIM:616249,AD
OMIM:616255,AD
OMIM:616258,AR
OMIM:616260,AD
OMIM:616263,AR
OMIM:616265,AR
OMIM:616266,AD
OMIM:616267,AR
OMIM:616268,AD
OMIM:616269,AR
OMIM:616270,AR
OMIM:616271,AR
OMIM:616276,AR
OMIM:616277,AR
OMIM:616278,AR
OMIM:616279,AD
OMIM:616280,AD
OMIM:616281,AR
OMIM:616282,AD
OMIM:616286,AR
OMIM:616287,AR
OMIM:616289,AR
OMIM:616291,AR
OMIM:616294,AR
OMIM:616295,AR
OMIM:616298,AD
OMIM:616299,AR
OMIM:616300,AR
OMIM:616304,AR
OMIM:616307,AR
OMIM:616311,AD
OMIM:616313,AD
OMIM:616314,AR
OMIM:616321,AD
OMIM:616322,AR
OMIM:616323,AR
OMIM:616324,AR
OMIM:616325,AR
OMIM:616326,AR
OMIM:616329,AD
OMIM:616330,AD
OMIM:616331,AD
OMIM:616335,AR
OMIM:616339,AR
OMIM:616340,AD
OMIM:616341,AD
OMIM:616342,AR
OMIM:616345,AR
OMIM:616346,AD
OMIM:616351,AD
OMIM:616353,AR
OMIM:616354,AR
OMIM:616355,AD
OMIM:616357,AD
OMIM:616361,AD
OMIM:616362,AD
OMIM:616364,AD
OMIM:616366,AD
OMIM:616367,AD
OMIM:616368,AD
OMIM:616370,AR
OMIM:616371,AD
OMIM:616373,AD
OMIM:616389,AR
OMIM:616390,AR
OMIM:616393,AD
OMIM:616394,AR
OMIM:616395,AR
OMIM:616398,AD
OMIM:616399,AD
OMIM:616400,AD
OMIM:616402,AR
OMIM:616407,AD
OMIM:616409,AD
OMIM:616410,AD
OMIM:616411,AR
OMIM:616413,AD
OMIM:616414,AD
OMIM:616415,AR
OMIM:616418,AD;AR
OMIM:616420,AR
OMIM:616421,AD
OMIM:616425,AD
OMIM:616428,AD
OMIM:616430,AR
OMIM:616433,AR
OMIM:616435,AR
OMIM:616436,AD
OMIM:616437,AD
OMIM:616439,AD
OMIM:616445,AR
OMIM:616449,AR
OMIM:616451,AR
OMIM:616452,AD
OMIM:616455,AD
OMIM:616457,AR
OMIM:616459,AR
OMIM:616460,AR
OMIM:616461,AD
OMIM:616462,AD
OMIM:616468,AD
OMIM:616469,AR
OMIM:616470,AD;AR
OMIM:616471,AD
OMIM:616479,AR
OMIM:616481,AR
OMIM:616482,AD
OMIM:616483,AR
OMIM:616486,AR
OMIM:616487,AR
OMIM:616488,AR
OMIM:616489,AD
OMIM:616490,AR
OMIM:616491,AD
OMIM:616494,AR
OMIM:616500,AR
OMIM:616501,AR
OMIM:616502,AR
OMIM:616503,AR
OMIM:616505,AR
OMIM:616507,AR
OMIM:616509,AR
OMIM:616511,AD
OMIM:616515,AR
OMIM:616516,AR
OMIM:616517,AR
OMIM:616521,AD
OMIM:616531,AR
OMIM:616532,AD
OMIM:616534,AD
OMIM:616535,AD
OMIM:616538,AR
OMIM:616539,AR
OMIM:616540,AR
OMIM:616541,AR
OMIM:616544,AR
OMIM:616546,AR
OMIM:616549,AR
OMIM:616553,AD;AR
OMIM:616559,AD
OMIM:616562,AR
OMIM:616564,AD
OMIM:616566,AR
OMIM:616568,AD
OMIM:616570,AR
OMIM:616576,AD
OMIM:616577,AR
OMIM:616579,AD
OMIM:616580,AD
OMIM:616583,AD
OMIM:616586,AR
OMIM:616589,AD
OMIM:616592,AD
OMIM:616602,AD
OMIM:616603,AD
OMIM:616604,AD
OMIM:616617,AR
OMIM:616622,AR
OMIM:616625,AD
OMIM:616629,AR
OMIM:616631,AD
OMIM:616632,AR
OMIM:616636,AR
OMIM:616638,AD
OMIM:616640,AR
OMIM:616645,AR
OMIM:616647,AR
OMIM:616648,AD
OMIM:616649,AD
OMIM:616651,AR
OMIM:616652,AD
OMIM:616654,AR
OMIM:616657,AR
OMIM:616668,AR
OMIM:616669,AR
OMIM:616672,AR
OMIM:616680,AR
OMIM:616681,AR
OMIM:616682,AR
OMIM:616683,AR
OMIM:616684,AR
OMIM:616685,AD
OMIM:616687,AD
OMIM:616688,AD
OMIM:616689,AD
OMIM:616697,AD
OMIM:616705,AR
OMIM:616707,AD
OMIM:616708,AD
OMIM:616710,AD
OMIM:616716,AR
OMIM:616719,AR
OMIM:616720,AR
OMIM:616721,AR
OMIM:616722,AD
OMIM:616723,AR
OMIM:616724,AD
OMIM:616726,AR
OMIM:616728,AD
OMIM:616730,AR
OMIM:616732,AR
OMIM:616733,AR
OMIM:616734,AD
OMIM:616736,AD
OMIM:616737,AD
OMIM:616738,AD
OMIM:616739,AR
OMIM:616740,AR
OMIM:616744,AD
OMIM:616749,AR
OMIM:616756,AR
OMIM:616760,AR
OMIM:616763,AR
OMIM:616777,AR
OMIM:616779,AD
OMIM:616780,AD;AR
OMIM:616781,AR
OMIM:616784,AR
OMIM:616788,AD
OMIM:616789,AD
OMIM:616794,AR
OMIM:616795,AD
OMIM:616801,AR
OMIM:616803,AD
OMIM:616806,AD
OMIM:616809,AR
OMIM:616811,AR
OMIM:616812,AR
OMIM:616814,AR
OMIM:616816,AR
OMIM:616817,AR
OMIM:616818,AD
OMIM:616819,AR
OMIM:616827,AR
OMIM:616828,AR
OMIM:616829,AR
OMIM:616831,AD
OMIM:616833,AD
OMIM:616834,AR
OMIM:616835,AD
OMIM:616839,AR
OMIM:616840,AR
OMIM:616843,AR
OMIM:616849,AD
OMIM:616851,AR
OMIM:616852,AD
OMIM:616854,AR
OMIM:616858,AD
OMIM:616859,AR
OMIM:616860,AR
OMIM:616863,AD
OMIM:616866,AR
OMIM:616867,AR
OMIM:616868,AR
OMIM:616871,AD
OMIM:616873,AD
OMIM:616875,AR
OMIM:616878,AR
OMIM:616881,AR
OMIM:616882,AD
OMIM:616887,AR
OMIM:616890,AR
OMIM:616892,AR
OMIM:616893,AR
OMIM:616894,AD
OMIM:616896,AR
OMIM:616897,AR
OMIM:616898,AD
OMIM:616900,AR
OMIM:616901,AR
OMIM:616902,AD
OMIM:616907,AR
OMIM:616910,AR
OMIM:616911,AR
OMIM:616913,AD
OMIM:616914,AD
OMIM:616917,AR
OMIM:616920,AR
OMIM:616921,AR
OMIM:616922,AD
OMIM:616924,AD
OMIM:616937,AD
OMIM:616938,AD
OMIM:616939,AR
OMIM:616941,AD
OMIM:616943,AR
OMIM:616944,AD
OMIM:616946,AD
